offer_id	organization_id	discount	recommended_revenue	recommended_pid	recommended_pid_name	physical_channel	published_revenue	new_potential_revenue	shipments	wps	product_cluster	industry_code	contactrole	reason_for_lead	lead_source_type	primary_competitor
CL_O_114028526763	DHL CL	19.996510207642643	1.4715	NULL	TDD_03%	NULL	1.5170294117647058	21.0	3	0.5	TDDom	PROFCLPS	Influencer	Cash Customer	CSV	OTHER
CL_O_114044241658	DHL CL	35.004821600771464	12.386117647058823	NULL	TDE_27%	NULL	17.4216	62.7	4	0.5	TDExport	TECHCSEL	Influencer	Cash Customer	CSV	FedEx
CL_O_114053938749	DHL CL	59.99966180225577	213.05117647058822	NULL	TDI_59%	NULL	532.233	60.0	15	15.0	TDImport	OTHROTHR	Decision Maker	Cash Customer	CSV	Other
CL_O_113938566045	DHL CL	47.00005071765482	22.185529411764705	NULL	TDI_36%	NULL	35.4906	18.81	3	5.0	TDImport	LSHEMEDD	Influencer	Cash Customer	CSV	TNT
CL_O_114065353569	DHL CL	60.35865974516282	13.681323529411763	NULL	TDE_27%	NULL	19.071	28.8	5	1.0	TDExport	OTHROTHR	Influencer	Campaign	Liveball	Freight Forwarder
CL_O_114100489852	DHL CL	50.0	49.58329411764706	NULL	TDE_41%	NULL	84.5112	135.0	2	45.0	TDExport	CSMRCSDU	Influencer	Cash Customer	CSV	FedEx
CL_O_114118385117	DHL CL	50.0	67.79505882352942	NULL	TDI_45%	NULL	123.6864	168.0	4	50.0	TDImport	FASHFASH	Decision Maker	Website	CSV	NONE
CL_O_114119898227	DHL CL	45.00058200442323	37.602264705882355	NULL	TDE_39%	NULL	61.8552	33.18	3	15.0	TDExport	OTHROTHR	Influencer	Operations	ISL	Other
CL_O_114130737057	DHL CL	64.99991979081445	95.0475	NULL	TDI_49%	NULL	187.011	81.0	5	16.1	TDImport	OTHROTHR	Approver	Website	CSV	OTHER
CL_O_114131691381	DHL CL	50.000812519297334	64.02361764705881	NULL	TDE_42%	NULL	110.7666	120.0	3	40.0	TDExport	TECHCOMP	Decision Maker	Cash Customer	CSV	UPS
CL_O_114162514547	DHL CL	58.000468823253634	58.452	NULL	TDI_43%	NULL	102.384	45.0	4	20.0	TDImport	FASHFASH	Influencer	Cash Customer	CSV	Other
CL_O_114163384231	DHL CL	45.00081628845301	58.74988235294117	NULL	TDI_43%	NULL	102.9048	53.4	4	10.0	TDImport	TECHCSEL	Influencer	Campaign	Liveball	OTHER
CL_O_113359081992	DHL CL	64.3420254699818	185.80588235294118	NULL	TDE_62%	E-Commerce	494.7	240.0	100	0.5	TDExport	FASHFASH	Influencer	Campaign	Liveball	NULL
CL_O_115050595534	DHL CL	55.00022672652247	283.4726470588235	NULL	TD3_59%	NULL	661.59	222.0	10	30.0	TD3rd	TECHCOMP	Influencer	Campaign	Liveball	OTHER
CL_O_114230642799	DHL CL	42.9996790851008	38.31855882352941	NULL	TDE_39%	NULL	61.6986	82.32	3	10.0	TDExport	TECHCSEL	Influencer	Website	CSV	FedEx
CL_O_113796411170	DHL CL	57.9996750081248	59.591382352941174	NULL	TDI_45%	NULL	110.772	60.0	3	30.0	TDImport	LSHEHCDB	Influencer	Cash Customer	CSV	TNT
CL_O_113926205781	DHL CL	50.000293363530226	57.116735294117646	NULL	TDI_43%	NULL	102.2622	93.6	1	50.0	TDImport	OTHROTHR	Influencer	Cash Customer	CSV	FedEx
CL_O_113906465249	DHL CL	69.99990913262548	301.5806470588235	NULL	TDI_62%	E-Commerce	792.3636	72.0	3	129.83	TDImport	TECHCSEL	NULL	Campaign	Liveball	Other
CL_O_113808967198	DHL CL	59.999796839843775	227.17976470588235	NULL	TDE_68%	NULL	708.8004	300.0	40	10.5	TDExport	PROFLOGS	Influencer	Cash Customer	CSV	FedEx
CL_O_113811418185	DHL CL	70.00017370057495	494.9262352941177	NULL	TDE_80%	E-Commerce	2487.0384	0.12	40	50.0	TDExport	TECHDIST	Decision Maker	NULL	Manual	FedEx
CL_O_113399668992	DHL CL	60.999960265309994	419.7533823529412	NULL	TDI_65%	NULL	1223.1126	300.0	3	200.0	TDImport	RETLTHRC	Influencer	Campaign	Liveball	Other
CL_O_113812513919	DHL CL	59.99882115438456	26.429294117647057	NULL	TDE_35%	NULL	40.7178	90.0	10	0.5	TDExport	CSMRPERS	Influencer	New Customer - New Business	Campaign	World Courier De Chile Ltda.
CL_O_113822060534	DHL CL	49.9967730011676	61.2909705882353	NULL	TDI_FTB1803	NULL	102.2622	102.24	1	50.0	TDImport	FASHFASH	Influencer	Cash Customer	CSV	Other
CL_O_113833329431	DHL CL	54.999618141549476	112.02635294117647	NULL	TDI_49%	NULL	219.9768	98.94	4	25.0	TDImport	CSMRCSDU	Influencer	Website	CSV	Other
CL_O_113836703568	DHL CL	60.002006923887414	67.26767647058823	NULL	TDD_25%	E-Commerce	89.6895	361.53	60	3.0	TDDom	RETLSPRT	NULL	New Customer - New Business	External Database	Chile Express
CL_O_113865478825	DHL CL	54.98114291538868	71.38464705882353	NULL	TDI_FTB1804	NULL	129.5004	72.9	2	30.0	TDImport	RETLSPRT	Influencer	Cash Customer	CSV	FedEx
CL_O_113867580799	DHL CL	29.999878140917843	35.190264705882356	NULL	TDD_19%	NULL	43.44458823529412	223.44	20	5.0	TDDom	ENGMMINE	Influencer	Cash Customer	CSV	NONE
CL_O_113388732326	DHL CL	65.99970844791855	238.9219411764706	NULL	TDI_60%	NULL	609.1536	288.0	33	11.64	TDImport	LSHEHCSV	Influencer	Cash Customer	CSV	FedEx
CL_O_113883874977	DHL CL	44.99989108889325	145.67320588235293	NULL	TDE_56%	NULL	330.5448	240.0	3	65.0	TDExport	PROFLOGS	Decision Maker	Website	CSV	Freight Forwarder
CL_O_113906125111	DHL CL	68.0	26.049352941176473	NULL	TD3_29%	NULL	36.63	185.4	2	5.0	TD3rd	PROFLOGS	Decision Maker	Website	CSV	FedEx
CL_O_113906246097	DHL CL	44.99969578356015	19.26079411764706	NULL	TDI_35%	NULL	29.5842	9.6	1	20.0	TDImport	ENGMINDE	Influencer	Website	CSV	FedEx
CL_O_113906404289	DHL CL	60.00454159001607	50.26676470588235	NULL	TDD_23%	NULL	65.2790294117647	17.754	100	0.5	TDDom	RETLSPRT	Decision Maker	Campaign	Campaign	Otros
CL_O_113387069394	DHL CL	44.99966418161059	46.51297058823529	NULL	TDI_41%	NULL	80.4006	77.16	2	23.5	TDImport	ENGMINDE	Decision Maker	Cash Customer	CSV	FedEx
CL_O_113424360030	DHL CL	54.99990655253617	147.92955882352942	NULL	TDE_60%	NULL	385.2432	180.0	3	100.0	TDExport	ENGMMINE	Influencer	Cash Customer	CSV	FedEx
CL_O_115805344722	DHL CL	50.00190861549032	68.86208823529412	NULL	TDI_45%	NULL	110.0274	72.0	7	5.0	TDImport	AUTOCOVH	Influencer	Cash Customer	CSV	FedEx
CL_O_115571229358	DHL CL	75.99990476388885	452.1562941176471	NULL	TDI_65%	NULL	1209.6252	300.0	6	100.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	FedEx
CL_O_115769186420	DHL CL	50.00045517856655	84.70782352941177	NULL	TDI_45%	E-Commerce	131.8164	54.0	2	50.0	TDImport	FASHFASH	Influencer	Campaign	Liveball	NULL
CL_O_115769033022	DHL CL	45.00081628845301	19.537941176470586	NULL	TDI_35%	NULL	25.7262	48.0	1	10.0	TDImport	ENGMCSEQ	Influencer	Campaign	Liveball	FedEx
CL_O_115768513244	DHL CL	57.68271425758316	98.55891176470588	NULL	TDI_49%	NULL	164.5356	30.0	5	30.68	TDImport	ENGMINDE	Influencer	Operations	ISL	FedEx
CL_O_115186106880	DHL CL	50.00398102138532	39.49632352941177	NULL	TDD_19%	NULL	48.76076470588235	54.0	60	1.0	TDDom	PROFCLPS	Influencer	Cash Customer	CSV	Other
CL_O_115194831609	DHL CL	57.999087971132305	72.16552941176471	NULL	TDE_43%	NULL	121.0488	300.0	4	20.0	TDExport	ENGMCSEQ	Decision Maker	New Customer - New Business	ISL	FedEx
CL_O_115406566373	DHL CL	20.005545542769994	0.6300882352941176	NULL	TDD_01%	NULL	0.6364411764705882	60.12	1	1.0	TDDom	CHEMCHPD	Decision Maker	New Customer - New Business	Manual	UPS
CL_O_115765394958	DHL CL	72.00149925037482	409.5882352941176	NULL	TDI_63%	E-Commerce	960.48	420.0	100	2.0	TDImport	RETLONLI	Decision Maker	NULL	Manual	FedEx
CL_O_115207041285	DHL CL	68.03156033192764	81.65135294117647	NULL	TD3_41%	NULL	132.318	36.12	2	30.0	TD3rd	PROFLOGS	Influencer	Cash Customer	CSV	Other
CL_O_115407186963	DHL CL	45.00020535447116	62.52220588235294	NULL	TDI_43%	NULL	102.2622	60.0	1	50.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	FedEx
CL_O_113270409153	DHL CL	70.00002235001463	305.17994117647055	NULL	TDI_62%	NULL	805.3686	210.0	3	200.0	TDImport	ENGMMINE	Decision Maker	Website	CSV	FedEx
CL_O_115415273685	DHL CL	29.99963977377793	18.738529411764706	NULL	TDD_15%	NULL	22.044970588235294	40.02	15	3.0	TDDom	FASHFASH	Influencer	Cash Customer	CSV	Other
CL_O_115416330271	DHL CL	54.999817762435114	159.10173529411765	NULL	TDI_57%	NULL	345.7026	90.0	5	40.0	TDImport	CSMRCSDU	Decision Maker	Cash Customer	CSV	UPS
CL_O_115435242708	DHL CL	60.35865974516281	37.32220588235294	NULL	TDE_38%	NULL	57.213	56.94	15	1.0	TDExport	LSHEHCSV	Influencer	Campaign	Liveball	NONE
CL_O_115817626714	DHL CL	84.76494486360998	171.36	NULL	TDI_55%	E-Commerce	330.816	360.0	40	2.0	TDImport	PROFCLPS	Decision Maker	NULL	Manual	FedEx
CL_O_115159163990	DHL CL	45.0	38.49670588235294	NULL	TDI_38%	NULL	58.26	30.0	1	50.0	TDImport	OTHROTHR	Influencer	Campaign	Liveball	Freight Forwarder
CL_O_115557802835	DHL CL	60.0	198.0084705882353	NULL	TDI_58%	NULL	443.088	240.0	12	30.0	TDImport	ENGMINDE	Influencer	Campaign	Liveball	Freight Forwarder
CL_O_115160989399	DHL CL	50.00097677871403	102.26329411764705	NULL	TDE_48%	NULL	184.2792	96.06	6	17.5	TDExport	TECHCSEL	Influencer	Campaign	Liveball	FedEx
CL_O_115816981360	DHL CL	50.000160813070885	326.38870588235295	NULL	TDI_62%	NULL	746.208	90.0	5	72.62	TDImport	TECHNTWK	Approver	Website	CSV	FedEx
CL_O_115805768263	DHL CL	70.00009330882422	164.64132352941178	NULL	TDI_55%	NULL	321.513	84.0	5	48.0	TDImport	LSHEHCDB	Influencer	Cash Customer	CSV	FedEx
CL_O_115360996942	DHL CL	69.21723834652595	35.80041176470588	NULL	TDE_37%	NULL	53.2116	15.6	10	2.0	TDExport	PROFLOGS	Influencer	Cash Customer	CSV	Other
CL_O_115170928547	DHL CL	34.548092405710236	0.0021176470588235292	NULL	TDE_80%	Wholesalers	2620.3056	720.0	24	117.0	TDExport	PROFPSOP	Decision Maker	Advertising	Manual	UPS
CL_O_115794846974	DHL CL	65.00016834575973	166.1715882352941	NULL	TDI_55%	NULL	320.7684	72.0	2	80.0	TDImport	TECHCSEL	Influencer	Campaign	Liveball	UPS
CL_O_115559046712	DHL CL	59.99993999885998	178.74811764705882	NULL	TDI_58%	NULL	399.9924	240.0	2	150.0	TDImport	ENGMINDE	Influencer	Cash Customer	CSV	Freight Forwarder
CL_O_115171693945	DHL CL	29.99960714215561	8.17535294117647	NULL	TDD_09%	NULL	8.983941176470589	20.3184	8	2.0	TDDom	CSMRCSDU	Influencer	Cash Customer	CSV	Other
CL_O_115816668325	DHL CL	40.00551040088167	32.58352941176471	NULL	TDE_35%	NULL	43.554	26.16	10	0.5	TDExport	OTHROTHR	Decision Maker	Website	CSV	FedEx
CL_O_115757354225	DHL CL	59.99878304785664	115.91911764705883	NULL	TDI_49%	NULL	197.214	60.0	10	7.0	TDImport	TECHIMGP	Influencer	Cash Customer	CSV	FedEx
CL_O_115756786611	DHL CL	15.004421735285447	1.7421176470588238	NULL	TDD_03%	NULL	1.7959411764705882	27.0	2	2.0	TDDom	ENGMINDE	Influencer	Cash Customer	CSV	Chile Express
CL_O_115218271991	DHL CL	54.999763604557714	73.36694117647059	NULL	TDI_45%	NULL	126.906	42.54	2	48.0	TDImport	CSMRCSDU	Influencer	Cash Customer	CSV	FedEx
CL_O_115719865911	DHL CL	54.99924368476781	291.5126470588235	NULL	TDE_68%	NULL	832.986	404.82	30	30.0	TDExport	CSMRCSDU	User	Cash Customer	CSV	Freight Forwarder
CL_O_115604602918	DHL CL	29.99963977377793	18.738529411764706	NULL	TDD_15%	NULL	22.044970588235294	18.0	15	3.0	TDDom	FASHFASH	Influencer	Cash Customer	CSV	Other
CL_O_115251163380	DHL CL	69.99907732053885	360.8735294117647	NULL	TDE_74%	NULL	1300.56	740.58	100	10.0	TDExport	PROFLOGS	Decision Maker	Cash Customer	CSV	Freight Forwarder
CL_O_115396603604	DHL CL	65.0015158150032	96.94235294117648	NULL	TDI_49%	NULL	178.122	60.0	10	10.0	TDImport	PROFLOGS	Influencer	Campaign	Liveball	Other
CL_O_115310757207	DHL CL	44.99987858871523	46.78173529411765	NULL	TDI_40%	NULL	74.1282	42.0	1	35.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	Other
CL_O_115396566872	DHL CL	50.0	61.18764705882353	NULL	TDI_43%	NULL	100.59	49.8	5	15.0	TDImport	ENGMINDE	Influencer	Cash Customer	CSV	UPS
CL_O_115230740341	DHL CL	50.0	46.54958823529412	NULL	TDI_40%	NULL	73.848	15.0	2	30.0	TDImport	CSMRCSDU	Influencer	New Customer via SME portal	DHL Website	FedEx
CL_O_115685530001	DHL CL	50.001166126361454	34.55894117647059	NULL	TDI_38%	NULL	51.4524	18.0	2	10.0	TDImport	CSMRCSDU	Influencer	Cash Customer	CSV	Other
CL_O_115634662689	DHL CL	50.00005968061323	220.1424705882353	NULL	TDI_59%	NULL	502.6758	66.0	3	140.8	TDImport	ENGMINDE	Influencer	Website	CSV	Freight Forwarder
CL_O_115664693881	DHL CL	58.000991918779356	109.83529411764705	NULL	TDE_50%	NULL	205.662	270.0	10	10.0	TDExport	LSHEHCSV	Influencer	Cash Customer	CSV	Freight Forwarder
CL_O_115347679156	DHL CL	54.00060934031657	90.20823529411764	NULL	TDI_49%	NULL	165.4248	76.8	4	30.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	Freight Forwarder
CL_O_115349212047	DHL CL	55.00395569620253	61.2395294117647	NULL	TDE_41%	NULL	97.0752	48.0	16	1.0	TDExport	OTHROTHR	Influencer	Website	CSV	FedEx
CL_O_115674444865	DHL CL	55.01970001860087	45.480000000000004	NULL	TDI_40%	NULL	70.9644	30.0	2	15.0	TDImport	TECHNTWK	Influencer	Cash Customer	CSV	Other
CL_O_115696092887	DHL CL	42.0007778548117	24.600970588235295	NULL	TDI_36%	NULL	35.4822	20.5794	1	15.0	TDImport	ENGMCSEQ	Influencer	Cash Customer	CSV	FedEx
CL_O_115817940797	DHL CL	59.99977899471008	188.12038235294116	NULL	TDI_57%	NULL	380.0814	84.0	9	29.88	TDImport	ENGMINDE	Influencer	Website	CSV	FedEx
CL_O_115729444553	DHL CL	40.000179087905295	39.908205882352945	NULL	TDD_19%	NULL	49.26926470588235	450.0	15	9.0	TDDom	ENGMAGRI	Approver	New Customer - New Business	External Database	UPS
CL_O_115756392200	DHL CL	71.23088128186453	25.444499999999998	NULL	TDE_33%	E-Commerce	32.952	12.0	5	3.0	TDExport	CSMRPERS	NULL	Campaign	Campaign	Chile Express
CL_O_115406416064	DHL CL	65.547884339326	30.12529411764706	NULL	TDI_36%	NULL	43.887	42.0	10	1.5	TDImport	CSMRCSDU	Decision Maker	Cash Customer	CSV	Other
CL_O_115744942597	DHL CL	80.2588357199703	209.83870588235294	NULL	TDI_58%	e-commerce	449.3352	360.0	100	1.0	TDImport	CSMRCSDU	Decision Maker	NULL	Manual	FedEx
CL_O_115406343233	DHL CL	40.00076344619613	11.295970588235294	NULL	TDI_33%	NULL	15.7182	7.8	1	5.0	TDImport	FASHFASH	Influencer	Campaign	Liveball	FedEx
CL_O_115406271177	DHL CL	50.0	13.225411764705884	NULL	TDI_33%	NULL	18.4032	30.0	2	10.0	TDImport	TECHCSEL	Influencer	Campaign	Liveball	UPS
CL_O_115404715750	DHL CL	50.00055936545583	65.24841176470588	NULL	TDI_43%	NULL	107.2644	48.06	2	40.0	TDImport	TECHIMGP	Influencer	New Customer - New Business	External Database	FedEx
CL_O_115403739376	DHL CL	45.00090633658752	58.35494117647059	NULL	TDE_41%	NULL	92.6808	204.0	4	25.0	TDExport	TECHCSEL	Influencer	Cash Customer	CSV	Other
CL_O_115397334823	DHL CL	40.00033819774422	24.234264705882353	NULL	TDI_36%	NULL	35.4822	31.3002	1	15.0	TDImport	CSMRCSDU	Influencer	Cash Customer	CSV	FedEx
CL_O_115406273361	DHL CL	58.05398445762634	676.3897058823529	NULL	TDD_53%	E-Commerce	1439.139705882353	457.98	1500	1.4	TDDom	CSMRCSDU	Influencer	Cash Customer	CSV	Other
CL_O_115099139335	DHL CL	40.0003965342903	22.157117647058822	NULL	TDE_31%	NULL	30.2622	38.8704	1	20.0	TDExport	FASHFASH	Influencer	Campaign	Liveball	OTHER
CL_O_115467962315	DHL CL	50.00029336353022	147.04226470588236	NULL	TDI_55%	NULL	306.7866	90.0	3	50.0	TDImport	FASHFASH	Influencer	Cash Customer	CSV	OTHER
CL_O_115526689349	DHL CL	54.99979464552885	110.24241176470588	NULL	TDI_49%	NULL	204.5244	60.0	2	50.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	OTHER
CL_O_115098910576	DHL CL	45.00081628845301	17.743764705882352	NULL	TDI_35%	NULL	25.7262	12.0	1	10.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	Freight Forwarder
CL_O_115098293959	DHL CL	49.984789178007176	69.042	NULL	TDI_FTB1804	NULL	118.3368	54.0	4	20.0	TDImport	ENGMINDE	Influencer	Cash Customer	CSV	FedEx
CL_O_115096737552	DHL CL	39.99999999999999	38.90435294117647	NULL	TDE_38%	NULL	59.364	36.0	12	0.5	TDExport	PROFLOGS	Influencer	Cash Customer	CSV	Freight Forwarder
CL_O_115096010059	DHL CL	50.000663156359	30.602294117647062	NULL	TDI_36%	NULL	45.2382	50.22	1	20.0	TDImport	FASHFASH	Influencer	Campaign	Liveball	Chile Express
CL_O_115149416548	DHL CL	25.002029056083117	11.350058823529412	NULL	TDD_13%	NULL	13.045764705882354	66.0	20	0.5	TDDom	CSMRPERS	Influencer	Campaign	Liveball	Chile Express
CL_O_115526000804	DHL CL	40.000338312160636	23.992588235294118	NULL	TDI_36%	NULL	35.4702	39.0	1	25.0	TDImport	CSMRCSDU	Influencer	Cash Customer	CSV	Other
CL_O_115864269762	DHL CL	50.00046331903222	45.47391176470588	NULL	TDI_40%	NULL	64.7502	32.34	1	30.0	TDImport	TECHNTWK	Influencer	Cash Customer	CSV	FedEx
CL_O_115865342368	DHL CL	49.83214579336804	171.16941176470587	NULL	TDE_58%	NULL	350.304	180.0	40	5.0	TDExport	PROFSVCP	Decision Maker	Campaign	Liveball	Otros
CL_O_115086026722	DHL CL	65.00030752459666	140.54197058823527	NULL	TDI_53%	NULL	282.9042	60.0	5	30.88	TDImport	OTHROTHR	Approver	Website	CSV	FedEx
CL_O_115478597553	DHL CL	60.000688634094274	95.01	NULL	TDE_48%	NULL	174.258	108.0	5	20.0	TDExport	PROFLOGS	Influencer	Cash Customer	CSV	Freight Forwarder
CL_O_115062210622	DHL CL	40.00551040088167	29.53676470588235	NULL	TDE_35%	NULL	43.554	36.0	10	0.5	TDExport	CSMRFMCG	Influencer	Campaign	Liveball	UPS
CL_O_115893481946	DHL CL	50.00586647893934	13.642676470588237	NULL	TDE_25%	NULL	15.3414	9.9	3	0.5	TDExport	PROFCLPS	Influencer	Campaign	Liveball	FedEx
CL_O_115492888074	DHL CL	40.0	14.937176470588236	NULL	TDE_FTB1801	NULL	19.788	60.0	4	0.5	TDExport	FASHFASH	Influencer	Cash Customer	CSV	FedEx
CL_O_115890146535	DHL CL	39.99939132022642	29.90726470588235	NULL	TDE_35%	NULL	39.4296	72.0	7	1.5	TDExport	RETLSPRT	Decision Maker	Website	CSV	Other
CL_O_115074624100	DHL CL	44.999847880982074	49.034470588235294	NULL	TDI_41%	NULL	78.8856	43.3872	4	7.0	TDImport	FASHFASH	Influencer	Cash Customer	CSV	Otros
CL_O_115536339597	DHL CL	45.00090633658752	16.89723529411765	NULL	TDE_31%	NULL	23.1702	21.96	1	25.0	TDExport	CSMRCSDU	Influencer	Campaign	Liveball	Freight Forwarder
CL_O_115879359950	DHL CL	44.99969578356014	61.10311764705883	NULL	TDI_41%	NULL	88.7526	75.0	3	20.0	TDImport	CSMRCSDU	Influencer	Website	CSV	FedEx
CL_O_115478720851	DHL CL	50.0	53.033647058823526	NULL	TDE_40%	NULL	83.4048	41.28	8	3.0	TDExport	FASHFASH	Influencer	Cash Customer	CSV	UPS
CL_O_115075078243	DHL CL	50.00101405479952	68.56976470588236	NULL	TDI_45%	NULL	118.3368	62.46	4	20.0	TDImport	ENGMINDE	Influencer	Cash Customer	CSV	UPS
CL_O_115085609644	DHL CL	52.00922520298019	136.10505882352942	NULL	TDE_54%	NULL	279.9288	172.14	4	50.0	TDExport	CSMRFMCG	Influencer	Cash Customer	CSV	Freight Forwarder
CL_O_115868266801	DHL CL	60.00573394495414	66.27705882352942	NULL	TD3_35%	NULL	83.712	219.0	5	5.0	TD3rd	ENGMMINE	Decision Maker	Campaign	Manual	Freight Forwarder
CL_O_115479392352	DHL CL	44.99984479601022	94.02061764705881	NULL	TDI_49%	NULL	173.9646	36.0	3	20.0	TDImport	CSMRPRNT	Influencer	Campaign	Liveball	OTHER
CL_O_113268821295	DHL CL	45.000326136586	73.416	NULL	TDE_43%	NULL	128.7804	270.0	2	70.0	TDExport	OTHROTHR	Influencer	Cash Customer	CSV	OTHER
CL_O_115086459539	DHL CL	59.99966180225578	45.00476470588236	NULL	TDI_40%	NULL	70.9644	27.6	2	15.0	TDImport	ENGMINDE	Influencer	Cash Customer	CSV	Other
CL_O_113262256947	DHL CL	45.0	163.644	NULL	TDI_57%	NULL	380.736	330.0	8	40.0	TDImport	ENGMINDE	Influencer	Cash Customer	CSV	UPS
CL_O_115447972990	DHL CL	39.99919720627785	22.382117647058823	NULL	TD3_29%	NULL	29.8956	36.48	2	5.0	TD3rd	ENGMINDE	Influencer	New Customer via SME portal	DHL Website	Other
CL_O_115557661855	DHL CL	41.0000507468241	24.153882352941174	NULL	TDI_36%	NULL	35.4702	20.9274	1	25.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	FedEx
CL_O_115139223662	DHL CL	45.00000000000001	56.6499705882353	NULL	TDI_43%	NULL	93.78	51.579	3	25.0	TDImport	ENGMCSEQ	Influencer	Campaign	Liveball	Other
CL_O_115457647161	DHL CL	73.3228717143978	6.645088235294118	NULL	TD3_18%	NULL	7.647	0.12	1	1.0	TD3rd	ENGMCSEQ	Decision Maker	Advertising	Local	Other
CL_O_115836783438	DHL CL	53.000396353547366	44.01079411764706	NULL	TDI_38%	NULL	60.552	25.2558	1	100.0	TDImport	CSMRFMCG	Influencer	Cash Customer	CSV	Other
CL_O_115826304679	DHL CL	82.95886798194451	272.34705882352944	NULL	TDI_60%	E-Commerce	591.51	360.0	50	5.0	TDImport	PROFCLPS	Decision Maker	NULL	Manual	FedEx
CL_O_115109182020	DHL CL	40.00076344619613	21.348529411764705	NULL	TDI_36%	NULL	31.4364	30.3	2	5.0	TDImport	TECHCSEL	Influencer	Cash Customer	CSV	Other
CL_O_115149381713	DHL CL	40.00033819774422	24.20223529411765	NULL	TDI_36%	NULL	35.4822	21.2892	1	15.0	TDImport	FASHFASH	Influencer	Cash Customer	CSV	Other
CL_O_115435552933	DHL CL	60.06479785885336	10.084588235294119	NULL	TDE_25%	NULL	12.7782	12.0	1	10.0	TDExport	FASHFASH	Influencer	Cash Customer	CSV	Other
CL_O_115829031560	DHL CL	54.999736578683944	88.11582352941177	NULL	TDE_45%	NULL	136.6632	120.0	2	40.0	TDExport	ENGMBUIL	Influencer	Cash Customer	CSV	Freight Forwarder
CL_O_115435509836	DHL CL	51.066060817895846	21.783	NULL	TDE_33%	NULL	30.8988	15.12	10	0.5	TDExport	CSMRCSDU	Approver	New Customer via SME portal	DHL Website	FedEx
CL_O_115536862145	DHL CL	59.999609536910775	206.9060294117647	NULL	TD3_51%	NULL	399.5256	120.0	7	31.64	TD3rd	ENGMINDE	Decision Maker	NULL	Manual	Freight Forwarder
CL_O_114020801764	DHL CL	58.00046882325364	68.73088235294118	NULL	TDI_45%	NULL	127.98	120.0	5	20.0	TDImport	ENGMCSEQ	Decision Maker	Cash Customer	CSV	NULL
CL_O_115504156102	DHL CL	71.39763917021722	43.89317647058824	NULL	TDE_39%	NULL	68.7216	48.0	8	5.0	TDExport	CSMRCSDU	NULL	Cash Customer	CSV	Other
CL_O_113937201369	DHL CL	50.00101405479952	35.946	NULL	TDI_38%	NULL	59.1684	42.0	2	20.0	TDImport	CSMRCSDU	User	Website	CSV	NULL
CL_O_114103781067	DHL CL	50.0	108.76676470588234	NULL	TDE_50%	NULL	219.516	438.0	10	10.0	TDExport	OTHROTHR	Approver	Website	CSV	FedEx
CL_O_114043584232	DHL CL	50.001166126361454	57.126705882352944	NULL	TDI_43%	NULL	102.9048	90.0	4	10.0	TDImport	ENGMINDE	Decision Maker	Cash Customer	ISL	NULL
CL_O_113928223298	DHL CL	50.00065106709898	74.49882352941177	NULL	TDE_45%	NULL	138.2346	36.0	3	50.0	TDExport	OTHROTHR	Decision Maker	NULL	Manual	NONE
CL_O_113926547240	DHL CL	57.999655158693315	139.63517647058822	NULL	TDI_55%	NULL	316.6674	198.0	7	20.0	TDImport	PROFCLPS	Approver	NULL	Manual	FedEx
CL_O_114009161721	DHL CL	43.999898839179586	14.982794117647058	NULL	TDI_35%	NULL	23.7246	13.2858	1	9.0	TDImport	RETLGMSP	Influencer	Cash Customer	CSV	NULL
CL_O_114027867102	DHL CL	59.99972443060473	170.08235294117648	NULL	TDE_60%	E-Commerce	435.462	180.0	10	30.0	TDExport	TECHCOMP	Decision Maker	NULL	Manual	FedEx
CL_O_115503804118	DHL CL	59.999641910764154	148.434	NULL	TDI_53%	NULL	301.6008	90.0	10	14.0	TDImport	PROFLOGS	Approver	NULL	Manual	OTHER
CL_O_115606784324	DHL CL	52.99993653614266	237.16058823529414	NULL	TD3_53%	NULL	472.71	1035.0	10	20.0	TD3rd	CSMRCSDU	Influencer	Cash Customer	CSV	FedEx
CL_O_113917725383	DHL CL	50.000845780401576	41.78470588235294	NULL	TDI_40%	NULL	70.9404	74.04	2	25.0	TDImport	CSMRCSDU	Influencer	Cash Customer	CSV	NULL
CL_O_113915503261	DHL CL	55.00000000000001	51.06705882352941	NULL	TDI_41%	NULL	87.84	150.0	6	10.0	TDImport	AUTOCOVH	User	NULL	Manual	FedEx
CL_O_115502541646	DHL CL	50.00146715460037	34.09976470588235	NULL	TDD_19%	NULL	42.09829411764706	18.0	20	5.0	TDDom	PROFCLPS	Influencer	Cash Customer	CSV	NULL
